"","skeleton_id","neuron_name","Class 1","Class 2","Merge Class","is_pdiff","is_usplit","is_LNpre","is_brain","Hemisphere","Pair","Pair ID","lineage","dendrite_input","axon_input","Class4"
"1211"," 2669331","(DPMpm1 horseshoe right) [*DPMpm1_r akira] #2669331","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","10760217"," 435","DPMpm1","  47"," 13",NA
"1212","16561660","(DPMpm1 unpaired left) [*DPMpm1_l akira] #16561660","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","DPMpm1","  29"," 11",NA
"1213","16474159","(DPMpm2 2 left) [*CM4-vm_l akira] #16474159","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9291437"," 789","CM4-vm","  57"," 19",NA
"1214"," 9291437","(DPMpm2 2 right) [*DPMpm2_r akira] #9291437","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16474159"," 789","DPMpm2","  50"," 27",NA
"1215","10766722","(DPMpm2 small arc left) [*DPMpm2_l akira] #10766722","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16450562"," 436","DPMpm2","  10"," 19",NA
"1216","16450562","(DPMpm2 small arc right) [*DPMpm2_r akira] #16450562","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","10766722"," 436","DPMpm2","  34"," 12",NA
"1217","17360022","(DPlal Curvy left) [*DPlal1-3_lat_l akira] #17360022","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9565674"," 936","DPlal1-3at","  56","  2",NA
"1218"," 9565674"," (DPlal Curvy right) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #9565674","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17360022"," 936","unk"," 111"," 14",NA
"1219","17352824","(DPlal Small 1 left) [*DPlal1-3_lat_l akira] #17352824","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13137623"," 920","DPlal1-3at","  17"," 19",NA
"1220","13137623","(DPlal Small 1 right) [*DPlal1-3_lat_r akira] #13137623","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17352824"," 920","DPlal1-3at","   9"," 17",NA
"1221","17360034","(DPlal Small 2 left) [*DPlal1-3_ant_l akira] #17360034","Unk","","Unk","TRUE","FALSE","FALSE","TRUE","L","17378455"," 938","DPlal1-3_ant","   0","  0",NA
"1222","17378455"," (DPlal Small 2 right) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #17378455","Unk","","Unk","TRUE","FALSE","FALSE","TRUE","R","17360034"," 938","unk","   0","  0",NA
"1223","17732076","(DPlal Small 3 left) [*DPlal1-3_ant_l akira] #17732076","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17378475"," 988","DPlal1-3_ant","  15","  7",NA
"1224","17378475","(DPlal Small 3 right) [*DPlal1-3_lat_r akira] #17378475","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17732076"," 988","DPlal1-3at","  30","  1",NA
"1225","15686444","(DPlal bilateral 1 left) [*DPlal1-3_med_l akira] #15686444","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15638932"," 719","DPlal1-3_med","  54"," 20",NA
"1226","15638932"," (DPlal bilateral 1 right) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #15638932","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","15686444"," 719","unk","  79"," 15",NA
"1227"," 5671303","(DPlal crinkled 1 left) [*DPlal1-3_ant_l akira] #5671303","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 8696919"," 140","DPlal1-3_ant","  18"," 10",NA
"1228"," 8696919","(DPlal crinkled 1 right; DPLal 2 1 neuron 8696920) [*DPlal1-3_lat_r akira] #8696919","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 5671303"," 140","DPlal1-3at","  41","  9",NA
"1229","16851718","(DPlal crinkled 2 left) [*DPlal1-3_ant_l akira] #16851718","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9097065"," 842","DPlal1-3_ant","  59"," 34",NA
"1230"," 9097065","(DPlal crinkled 2 right) [*DPLal1-3_r akira] #9097065","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16851718"," 842","DPLal1-3","  85"," 23",NA
"1231","11934261","(DPlal ipsilateral 1 left) [*DPlal1-3_ant_l akira] #11934261","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15633329"," 525","DPlal1-3_ant","  68"," 28",NA
"1232","15633329"," (DPlal ipsilateral 1 right; PVL09 downstream) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #15633329","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","11934261"," 525","unk"," 119"," 39",NA
"1233"," 9698907"," (DPlal ipsilateral 2 right; BPL with axon around peduncle) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #9698907","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","unk"," 118"," 23",NA
"1234","17360038","(DPlal outer bilateral 1 left) [*DPlal1-3_lat_l akira] #17360038","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17378483"," 939","DPlal1-3at"," 190"," 23",NA
"1235","17378483"," (DPlal outer bilateral 1 right) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #17378483","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17360038"," 939","unk"," 150"," 40",NA
"1236"," 8687096","(DPlal outer bilateral 2 left) [*DPlal1-3_lat_l akira] #8687096","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9643439"," 286","DPlal1-3at","  53"," 14",NA
"1237"," 9643439","(DPlal outer bilateral 2 right) [*DPlal1-3_lat_r akira] #9643439","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 8687096"," 286","DPlal1-3at","  81"," 41",NA
"1238"," 9241349","(DPlal simple bilateral 1 right; Tel-like 4? with anterior cell body) [*DPLal1-3_r akira] #9241349","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 6633635"," 189","DPLal1-3"," 165"," 15",NA
"1239"," 6633635","(DPlal simple bilateral 1? left) [*DPLal1-3_l akira] #6633635","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9241349"," 189","DPLal1-3","  77"," 17",NA
"1240","15676016","(DPlal simple bilateral 2 left) [*DPlal1-3_ant_l akira] #15676016","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 3058132"," 718","DPlal1-3_ant","  22"," 44",NA
"1241"," 3058132"," (DPlal simple bilateral 2 right) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #3058132","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","15676016"," 718","unk","  37"," 21",NA
"1242","10714526","(DPlal simple bilateral 3 left) [*DPLal1-3_l akira] #10714526","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 2911847"," 427","DPLal1-3"," 100"," 13",NA
"1243"," 2911847","(DPlal simple bilateral 3 right; BPL to lateral bilateral right) [*DPLal1-3_r akira] #2911847","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","10714526"," 427","DPLal1-3"," 240"," 22",NA
"1244","17360030","(DPlal simple bilateral 4 left) [*DPlal1-3_ant_l akira] #17360030","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15636411"," 937","DPlal1-3_ant","  22"," 12",NA
"1245","15636411"," (DPlal simple bilateral 4 right) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #15636411","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17360030"," 937","unk","  57"," 13",NA
"1246","17360042","(DPlal simple bilateral 5 left) [*DPlal1-3_ant_l akira] #17360042","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9856062"," 940","DPlal1-3_ant","  27"," 10",NA
"1247"," 9856062"," (DPlal simple bilateral 5 right; Tel-like 7? anterior cell body) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #9856062","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17360042"," 940","unk","  55"," 18",NA
"1248","17360070","(DPlal simple bilateral 6 left) [*DPlal1-3_ant_l akira] #17360070","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15656223"," 941","DPlal1-3_ant","  11"," 61",NA
"1249","15656223"," (DPlal simple bilateral 6 right) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #15656223","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17360070"," 941","unk","  33"," 23",NA
"1250","15689046","(DPlal simple bilateral 7 left) [*DPLal1-3_l akira] #15689046","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 8979434"," 720","DPLal1-3","  15"," 29",NA
"1251"," 8979434","(DPlal simple bilateral 7 right) [*DPLal1-3_r akira] #8979434","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","15689046"," 720","DPLal1-3"," 174"," 32",NA
"1252"," 9718223","(DPlal simple bilateral a left) [*DPlal1-3_ant_l akira] #9718223","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","DPlal1-3_ant","   3","  9",NA
"1253","15656826"," (DPlal simple bilateral b right; DPLal 2 R) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #15656826","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","unk","  68"," 28",NA
"1254","17488886","(DPlal1-3_med sparse unpaired left) [*DPlal1-3_med_l akira] #17488886","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","DPlal1-3_med","  10"," 10",NA
"1255","17360014","(DPlal13 bilateral unpaired left) [*DPLal1-3_l akira] #17360014","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","DPLal1-3"," 109"," 21",NA
"1256","17927604","(DS noci_sibling_left) [*DPLc_post_lat_l akira] #17927604","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","11605567","1011","DPLc_postat","  64","  8",NA
"1257","11605567","(DS noci_sibling_right) [*DPLc_post_lat_r akira] #11605567","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17927604","1011","DPLc_postat"," 129"," 21",NA
"1258","13395814","(DS_noci_sibling-like_left) [*DPLc_post_lat_l akira] #13395814","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17756162"," 599","DPLc_postat","  42"," 14",NA
"1259","17756162","(DS_noci_sibling-like_right) [*DPLc_post_lat_r akira] #17756162","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","13395814"," 599","DPLc_postat"," 118"," 30",NA
"1260","19051762","(Death grip left (new name now correct pair)) [*BLAd-vm_l akira] #19051762","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17913032","1049","BLAd-vm","  70","  2",NA
"1261","17913032","(Death grip right) [*BLAd-vm_r akira] #17913032","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","19051762","1049","BLAd-vm"," 175","  8",NA
"1262","16340977","(Dorsal contralateral 1 left) [*DPMpm1_l akira] #16340977","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","18232369"," 756","DPMpm1","  73"," 24",NA
"1263","18232369","(Dorsal contralateral 1 right) [*DPMl_ant_ven_r akira] #18232369","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16340977"," 756","DPMl_ant_ven","  37"," 25",NA
"1264","19395500","(Downstream Downstream A00c left) [*DPlal1-3_med_l akira] #19395500","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 8559525","1060","DPlal1-3_med"," 100"," 31",NA
"1265"," 8559525"," (Downstream Downstream A00c right) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #8559525","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","19395500","1060","unk"," 267"," 34",NA
"1266"," 4188290","(EH left) [unknown lineage] #4188290","O_dVNC","","O_dVNC","FALSE","TRUE","TRUE","TRUE","L"," 5010581","  74","unk"," 106","  0",NA
"1267"," 5010581","(EH right) [unknown lineage] #5010581","O_dVNC","","O_dVNC","FALSE","TRUE","TRUE","TRUE","R"," 4188290","  74","unk"," 105","  0",NA
"1268"," 8127911","(Fragment with soma; CP23 v 2 right) [*CPa_r akira] #8127911","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","CPa","   0","  0",NA
"1269","19092010"," (From Visual to CPM right) [unknown lineage, unknown ventral lineage] #19092010","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 8801715"," 293","unk","  66"," 44",NA
"1270"," 8801715"," (From Visual to CPM? left) [unknown lineage, unknown ventral lineage] #8801715","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","19092010"," 293","unk","  50"," 61",NA
"1271","17844900","(Giant-step left) [unknown lineage] #17844900","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","18598859","1010","unk","  79"," 39",NA
"1272","18598859","(Giant-step right) [unknown lineage] #18598859","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17844900","1010","unk","  82"," 47",NA
"1273"," 8700125","(GlulOLP;left) [*OLP_l] #8700125","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 7897051"," 288","OLP"," 216"," 95",NA
"1274"," 7897051","(GlulOLP;right) [*OLP_r] #7897051","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 8700125"," 288","OLP"," 189","108",NA
"1275","12360656","(Gust PN to LH left) [*BAlp4_l akira] #12360656","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17819985"," 546","BAlp4","  36"," 16",NA
"1276","17819985","(Gust PN to LH right) [*BAlp4_r akira] #17819985","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","12360656"," 546","BAlp4","  40"," 10",NA
"1277","16457812","(Gustatory? PN right) [*BAlc post_r akira] #16457812","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","BAlc post","  37"," 53",NA
"1278","11782821","(Horseshoe Bilateral Left) [*DPMpl12_l akira] #11782821","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 3913613"," 517","DPMpl12"," 114"," 64",NA
"1279"," 3913613","(Horseshoe Bilateral right) [*DPMpl12_r akira] #3913613","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","11782821"," 517","DPMpl12"," 118"," 41",NA
"1280","15897280","(Horseshoe deviant left) [unknown lineage] #15897280","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L"," 2669844"," 732","unk"," 154","  6",NA
"1281"," 2669844","(Horseshoe deviant right) [unknown lineage] #2669844","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","R","15897280"," 732","unk"," 149","  6",NA
"1282","11986594","(I of GPhN left (ipsilateral PN to LH)) [*BAlc post_l akira] #11986594","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 6218461","1079","BAlc post","  76"," 25",NA
"1283"," 6218461","(I of GPhN right; (old) I1 right --- BAlc post lat ven #4 ACT comm neuron 6218462) [*BAlc post_r akira] #6218461","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","11986594","1079","BAlc post","  67"," 35",NA
"1284","11934107","(I1 left (ipsilat PN to bilateral LH)) [*BAlc post_l akira] #11934107","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 3844961"," 524","BAlc post","  94"," 13",NA
"1285","10329208","(IPC 1 left) [*Dilp_l akira] #10329208","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","L","13535380"," 396","Dilp"," 124","  1",NA
"1286","13535380","(IPC 1 right) [*Dilp_r akira] #13535380","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","R","10329208"," 396","Dilp","  82","  1",NA
"1287","12634154","(IPC 3 left) [*Dilp_l akira] #12634154","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","L"," 2283495"," 574","Dilp"," 121","  0",NA
"1288"," 2283495","(IPC 3 right) [*Dilp_r akira] #2283495","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","R","12634154"," 574","Dilp"," 131","  3",NA
"1289"," 4453485","(IPC 4 left) [*Dilp_l akira] #4453485","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","L","15202263","  99","Dilp"," 100","  1",NA
"1290","15202263","(IPC 4 right) [*Dilp_r akira] #15202263","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","R"," 4453485","  99","Dilp","  84","  2",NA
"1291"," 3281684","(IPC 5 left) [*Dilp_l akira] #3281684","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","L"," 3561724","  34","Dilp","  76","  0",NA
"1292"," 3561724","(IPC 5 right) [*Dilp_r akira] #3561724","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","R"," 3281684","  34","Dilp","  86","  1",NA
"1293"," 4506509","(IPC 6 left) [*Dilp_l akira] #4506509","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","L"," 2357110"," 101","Dilp","  90","  1",NA
"1294"," 2357110","(IPC 6 right) [*Dilp_r akira] #2357110","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","R"," 4506509"," 101","Dilp"," 110","  1",NA
"1295"," 3046503","(IPC 7 left) [*Dilp_l akira] #3046503","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","L"," 2355126","  28","Dilp","  98","  0",NA
"1296"," 2355126","(IPC 7 right) [*Dilp_r akira] #2355126","O_IPC","","O_IPC","FALSE","FALSE","FALSE","TRUE","R"," 3046503","  28","Dilp","  76","  5",NA
"1297"," 3925724","(ITP candidate 1 left) [*ncc_d_l akira] #3925724","O_ITP","","O_ITP","FALSE","FALSE","FALSE","TRUE","L"," 5956787","  48","ncc_d","  25","  2",NA
"1298"," 5955853","(ITP candidate 1 right) [*ncc_d_r akira] #5955853","O_ITP","","O_ITP","FALSE","FALSE","FALSE","TRUE","R"," 3926904","  51","ncc_d","  10","  2",NA
"1299"," 3926904","(ITP candidate 2 left) [*ncc_d_l akira] #3926904","O_ITP;O_dSEZ","","O_ITP;O_dSEZ","FALSE","FALSE","FALSE","TRUE","L"," 5955853","  51","ncc_d","  15","  9",NA
"1300"," 5956787","(ITP candidate 2 right) [*ncc_d_r akira] #5956787","O_ITP;O_dSEZ","","O_ITP;O_dSEZ","FALSE","FALSE","FALSE","TRUE","R"," 3925724","  48","ncc_d","  40","  2",NA
"1301","16683883","(ITP candidate 3 left) [*ncc_d_l akira] #16683883","O_ITP","","O_ITP","FALSE","FALSE","FALSE","TRUE","L"," 7529574"," 826","ncc_d","  41","  2",NA
"1302"," 7529574","(ITP candidate 3 right) [*ncc_d_r akira] #7529574","O_ITP;O_dSEZ","","O_ITP;O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","16683883"," 826","ncc_d","   5","  3",NA
"1303","16683943","(ITP candidate 4 left) [*ncc_d_l akira] #16683943","O_ITP","","O_ITP","FALSE","FALSE","FALSE","TRUE","L"," 7530253"," 827","ncc_d","  17","  5",NA
"1304"," 7530253","(ITP candidate 4 right) [*ncc_d_r akira] #7530253","O_ITP","","O_ITP","FALSE","FALSE","FALSE","TRUE","R","16683943"," 827","ncc_d","  18","  0",NA
"1305","10961507","(Incomplete Neuron with Soma 10961508) [*BLVa12_l akira] #10961507","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","BLVa12","   0","  0",NA
"1306"," 3729496"," (Input from both Munin 3, into SOG left, PAIR #2) [*BAmd2_v_l akira] #3729496","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L"," 3762317","  42","BAmd2_v"," 141"," 29",NA
"1307"," 3762317"," (Input from both Munin 3, into SOG right, PAIR #3) [*BAmd2_v_r akira] #3762317","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R"," 3729496","  42","BAmd2_v"," 143"," 46",NA
"1308"," 3797420","(Input to both Munin PC 3 left- paired with #5558724) [] #3797420","Unk","","Unk","FALSE","FALSE","FALSE","FALSE","L","      -1","  -1","unk","   0","  0",NA
"1309"," 5558724","(Input to both Munin PC 3 right; BAmas d 4 neuron 5558725) [*BAmas12_ven_r akira] #5558724","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","BAmas12_ven"," 131"," 30",NA
"1310"," 9787859","(Inter2 left ) [*BAmas12_ven_l akira] #9787859","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","BAmas12_ven","  65"," 33",NA
"1311","10893103","(Ipsiphone L) [*BLAv12_ant_l akira] #10893103","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9720614"," 449","BLAv12_ant"," 149"," 52",NA
"1312"," 9720614","(Ipsiphone R) [*BLAv12_ant_r akira] #9720614","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","10893103"," 449","BLAv12_ant"," 173"," 59",NA
"1313"," 9508724","(Ipsiphone lineage bilateral 2 left) [*BLAv12_ant_l akira] #9508724","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17541953"," 351","BLAv12_ant"," 136"," 41",NA
"1314","17541953","(Ipsiphone lineage bilateral 2 right) [*BLAv12_ant_r akira] #17541953","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 9508724"," 351","BLAv12_ant","  39"," 13",NA
"1315","17729020","(Ipsiphone lineage bilateral left) [unknown lineage] #17729020","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15684934"," 976","unk","  39"," 22",NA
"1316","15684934","(Ipsiphone lineage bilateral right) [*BLAv12_ant_r akira] #15684934","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17729020"," 976","BLAv12_ant"," 148"," 53",NA
"1317","16939501","(KC frag?) [unknown lineage] #16939501","Unk","","Unk","TRUE","FALSE","FALSE","TRUE","L","      -1","  -1","unk","   0","  0",NA
"1318"," 5327961","(KS LN 3a left) [*BAlc post_l akira] #5327961","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 6220384"," 133","BAlc post","  48"," 18",NA
"1319"," 6220384","(KS LN 3a right) [*BAlc post_r akira] #6220384","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 5327961"," 133","BAlc post","  44","  9",NA
"1320","11821320","(KS LN 3b left) [*BAlc post_l akira] #11821320","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","11184236"," 518","BAlc post","  35"," 18",NA
"1321","11184236","(KS LN 3b right) [*BAlc post_r akira] #11184236","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","11821320"," 518","BAlc post","  46","  6",NA
"1322","17062823","(KS LN 4a left) [*BAmas12_dor_l akira] #17062823","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16393165"," 879","BAmas12_dor"," 103"," 15",NA
"1323","16393165","(KS LN 4a right) [*BAmas12_ven_r akira] #16393165","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17062823"," 879","BAmas12_ven","  93"," 19",NA
"1324","11195708","(KS LN 4b left) [*BAmas12_ven_l akira] #11195708","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","13968203"," 485","BAmas12_ven","  79"," 14",NA
"1325","13968203","(KS LN 4b right) [*BAmas12_ven_r akira] #13968203","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","11195708"," 485","BAmas12_ven","  75"," 22",NA
"1326","12617396","(L left (PN to LH)) [*BAlp4_l akira] #12617396","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 3844799"," 573","BAlp4"," 188"," 10",NA
"1327"," 3844799","(L right (PN to LH)) [*BAlp4_r akira] #3844799","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","12617396"," 573","BAlp4"," 179"," 27",NA
"1328","14999928","(LAL bilateral coordination left) [*CM4-vm_l akira] #14999928","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 4591713"," 666","CM4-vm","  71"," 57",NA
"1329"," 4591713"," (LAL bilateral coordination right; J. II. Posterior target neuron #2 MB PN; CM4 dor pos 9) [*CM4-dm_r akira, *DPMpl3_r akira] #4591713","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14999928"," 666","unk","  93"," 41",NA
"1330","16852622","(LAL output neuron DALcm left) [*DALcm12-v_l akira] #16852622","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L","16950767"," 845","DALcm12-v","  87","  7",NA
"1331","16950767","(LAL output neuron DALcm right; DALd_r 11) [*DALcm12-v_r akira] #16950767","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","R","16852622"," 845","DALcm12-v","  71"," 14",NA
"1332","16520950","(LAL output neuron_r 2 (DALd_r)) [*DALd_r akira] #16520950","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","DALd"," 164"," 41",NA
"1333"," 5769582","(LH-LN2_left) [*BLP34_l akira] #5769582","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9753418"," 167","BLP34"," 172"," 31",NA
"1334"," 9753418","(LH-LN2_right) [*BLP34_r akira] #9753418","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 5769582"," 167","BLP34"," 169"," 29",NA
"1335","14319498","(LH_sibling 67 left) [*BLDc_l akira] #14319498","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17942676"," 629","BLDc","  49"," 16",NA
"1336","19045334"," (LH_sibling 67 like left) [*BLDc_l akira, unknown lineage] #19045334","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9585036","1048","BLDc","  70"," 12",NA
"1337"," 9585036","(LH_sibling 67 like right) [*BLDc_r akira] #9585036","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","19045334","1048","BLDc","  61"," 25",NA
"1338","17942676","(LH_sibling 67 right) [*BLDc_r akira] #17942676","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14319498"," 629","BLDc","  94"," 19",NA
"1339"," 9927082","(LN1;left) [*BLAd-OL_l akira] #9927082","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 7874184"," 371","BLAd-OL","  56"," 13",NA
"1340"," 7874184","(LN1;right) [*BLAd-OL_r akira] #7874184","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 9927082"," 371","BLAd-OL","  67","  6",NA
"1341"," 2204467","(LN2;left) [*BLAd-OL_l akira] #2204467","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 2512602","   8","BLAd-OL","  52","  6",NA
"1342"," 2512602","(LN2;right) [*BLAd-OL_r akira] #2512602","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 2204467","   8","BLAd-OL","  50","  0",NA
"1343"," 8118929","(LN3;left) [*BLAd-OL_l akira] #8118929","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 2775943"," 257","BLAd-OL","  50"," 11",NA
"1344"," 2775943"," (LN3;right) [*BLAd-OL_r akira, *BLAv12_lat_r akira] #2775943","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 8118929"," 257","unk","  51","  6",NA
"1345","16087799","(LN4;left) [*BLAd-OL_l akira] #16087799","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 2775707"," 743","BLAd-OL","  65"," 13",NA
"1346"," 2775707","(LN4;right) [*BLAd-OL_r akira] #2775707","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16087799"," 743","BLAd-OL","  57"," 21",NA
"1347"," 7694589","(LONI;left) [*BLAd-OL_l akira] #7694589","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 8271034"," 224","BLAd-OL","  25"," 11",NA
